Lab_ID	Sample_ID	Sample_Collection_Date	Sample_Site	Variant_name	Variant_proportion	Pipeline_date
LAB0000262	1000261	2024-06-27	A	KP.1.1	0.16385839	2024-07-05
LAB0000262	1000261	2024-06-27	A	KP.3.1.1	0.15472421	2024-07-05
LAB0000262	1000261	2024-06-27	A	KP.3.3	0.03544253	2024-07-05
LAB0000262	1000261	2024-06-27	A	KP.3.1	0.03390775	2024-07-05
LAB0000262	1000261	2024-06-27	A	LB.1	0.0700394	2024-07-05
LAB0000262	1000261	2024-06-27	A	JN.1.58.2	0.02172906	2024-07-05
LAB0000262	1000261	2024-06-27	A	JN.1.16.1	0.01576097	2024-07-05
LAB0000262	1000261	2024-06-27	A	JN.1.9.2	0.01295941	2024-07-05
LAB0000262	1000261	2024-06-27	A	JN.1.18	0.00873779	2024-07-05
LAB0000262	1000261	2024-06-27	A	KR.1.1	0.00777546	2024-07-05
LAB0000262	1000261	2024-06-27	A	JN.1.34	0.00344588	2024-07-05
LAB0000262	1000261	2024-06-27	A	LF.2	0.0044057	2024-07-05
LAB0000262	1000261	2024-06-27	A	LH.1	0.00369221	2024-07-05
LAB0000262	1000261	2024-06-27	A	JN.1.49.1	0.00134074	2024-07-05
LAB0000262	1000261	2024-06-27	A	JN.1.54.1	0.00128492	2024-07-05
LAB0000262	1000261	2024-06-27	A	KP.1.1.1	0.00144468	2024-07-05
LAB0000262	1000261	2024-06-27	A	JN.1.6.1	0.00138467	2024-07-05
LAB0000262	1000261	2024-06-27	A	LE.1	0.00079314	2024-07-05
LAB0000262	1000261	2024-06-27	A	KR.1.2	0.00124001	2024-07-05
LAB0000262	1000261	2024-06-27	A	unreportable	0.02394281	2024-07-05
LAB0000263	1000262	2024-06-27	N	KP.3	0.7579458	2024-07-05
LAB0000263	1000262	2024-06-27	N	KP.3.1	0.08015223	2024-07-05
LAB0000263	1000262	2024-06-27	N	JN.1.11.1	0.08488326	2024-07-05
LAB0000263	1000262	2024-06-27	N	KP.1.1.3	0.0336002	2024-07-05
LAB0000263	1000262	2024-06-27	N	KP.3.3	0.02516938	2024-07-05
LAB0000263	1000262	2024-06-27	N	KP.2.15	0.00338752	2024-07-05
LAB0000263	1000262	2024-06-27	N	JN.1.29.1	0.00260022	2024-07-05
LAB0000263	1000262	2024-06-27	N	KP.2.12	0.00136805	2024-07-05
LAB0000263	1000262	2024-06-27	N	KP.4	0.00184626	2024-07-05
LAB0000263	1000262	2024-06-27	N	KP.3.2.2	0.00109568	2024-07-05
LAB0000263	1000262	2024-06-27	N	JN.1.55.1	0.00080467	2024-07-05
LAB0000263	1000262	2024-06-27	N	JN.1.19	0.00097644	2024-07-05
LAB0000263	1000262	2024-06-27	N	JN.1.54.1	0.00062635	2024-07-05
LAB0000263	1000262	2024-06-27	N	unreportable	0.00554395	2024-07-05
LAB0000264	1000263	2024-06-27	P	KP.3	0.51600475	2024-07-05
LAB0000264	1000263	2024-06-27	P	KP.2.3	0.29623727	2024-07-05
LAB0000264	1000263	2024-06-27	P	KP.3.3	0.0988777	2024-07-05
LAB0000264	1000263	2024-06-27	P	LB.1	0.03202463	2024-07-05
LAB0000264	1000263	2024-06-27	P	JN.1.9	0.01758795	2024-07-05
LAB0000264	1000263	2024-06-27	P	JN.1.58	0.00365601	2024-07-05
LAB0000264	1000263	2024-06-27	P	JN.1.29.1	0.00273186	2024-07-05
LAB0000264	1000263	2024-06-27	P	JN.1.54.1	0.00289287	2024-07-05
LAB0000264	1000263	2024-06-27	P	JN.1.49.2	0.0025055	2024-07-05
LAB0000264	1000263	2024-06-27	P	JN.1.55	0.00299627	2024-07-05
LAB0000264	1000263	2024-06-27	P	JN.1.34	0.00143911	2024-07-05
LAB0000264	1000263	2024-06-27	P	JN.1.18.4	0.00186371	2024-07-05
LAB0000264	1000263	2024-06-27	P	JN.1.19	0.00110124	2024-07-05
LAB0000264	1000263	2024-06-27	P	KY.1	0.00104228	2024-07-05
LAB0000264	1000263	2024-06-27	P	JN.1.23	0.00113857	2024-07-05
LAB0000264	1000263	2024-06-27	P	unreportable	0.01790028	2024-07-05
LAB0000265	1000264	2024-06-28	X	KP.3.3	0.36399323	2024-07-05
LAB0000265	1000264	2024-06-28	X	KP.1.1.3	0.21122986	2024-07-05
LAB0000265	1000264	2024-06-28	X	KP.1.1	0.15475767	2024-07-05
LAB0000265	1000264	2024-06-28	X	LB.1	0.11731966	2024-07-05
LAB0000265	1000264	2024-06-28	X	KP.2	0.04404097	2024-07-05
LAB0000265	1000264	2024-06-28	X	KP.2.6	0.04205763	2024-07-05
LAB0000265	1000264	2024-06-28	X	KP.2.2	0.03864203	2024-07-05
LAB0000265	1000264	2024-06-28	X	KP.2.15	0.00480906	2024-07-05
LAB0000265	1000264	2024-06-28	X	KP.2.5	0.00398739	2024-07-05
LAB0000265	1000264	2024-06-28	X	JN.1.54.1	0.00181738	2024-07-05
LAB0000265	1000264	2024-06-28	X	LF.2	0.00187884	2024-07-05
LAB0000265	1000264	2024-06-28	X	KP.3.2.2	0.0010815	2024-07-05
LAB0000265	1000264	2024-06-28	X	KP.1.1.1	0.00099844	2024-07-05
LAB0000265	1000264	2024-06-28	X	KY.1	0.00118523	2024-07-05
LAB0000265	1000264	2024-06-28	X	JN.1.39.1	0.00109673	2024-07-05
LAB0000265	1000264	2024-06-28	X	unreportable	0.01110439	2024-07-05
LAB0000266	1000265	2024-06-27	O	KP.4	0.23179263	2024-07-05
LAB0000266	1000265	2024-06-27	O	JN.1.11.1	0.20350809	2024-07-05
LAB0000266	1000265	2024-06-27	O	KP.3	0.25490122	2024-07-05
LAB0000266	1000265	2024-06-27	O	KP.3.3	0.13405836	2024-07-05
LAB0000266	1000265	2024-06-27	O	JN.1.39	0.11510989	2024-07-05
LAB0000266	1000265	2024-06-27	O	KP.2.4	0.02410592	2024-07-05
LAB0000266	1000265	2024-06-27	O	KP.2.2	0.00559745	2024-07-05
LAB0000266	1000265	2024-06-27	O	JN.1.39.2	0.00386636	2024-07-05
LAB0000266	1000265	2024-06-27	O	JN.1.29.1	0.00359356	2024-07-05
LAB0000266	1000265	2024-06-27	O	KP.1	0.00152807	2024-07-05
LAB0000266	1000265	2024-06-27	O	LF.2	0.00199181	2024-07-05
LAB0000266	1000265	2024-06-27	O	JN.1.54.1	0.00186758	2024-07-05
LAB0000266	1000265	2024-06-27	O	JN.1.39.1	0.00169602	2024-07-05
LAB0000266	1000265	2024-06-27	O	JN.1.55.1	0.00114185	2024-07-05
LAB0000266	1000265	2024-06-27	O	KP.4.2.2	0.0016011	2024-07-05
LAB0000266	1000265	2024-06-27	O	JN.1.39.3	0.00146766	2024-07-05
LAB0000266	1000265	2024-06-27	O	KP.2.15	0.00091056	2024-07-05
LAB0000266	1000265	2024-06-27	O	unreportable	0.01126188	2024-07-05
LAB0000267	1000266	2024-06-26	U	JN.1.11.1	0.42162615	2024-07-05
LAB0000267	1000266	2024-06-26	U	LB.1	0.33671769	2024-07-05
LAB0000267	1000266	2024-06-26	U	KP.3.1	0.17119354	2024-07-05
LAB0000267	1000266	2024-06-26	U	JN.1.16	0.02426833	2024-07-05
LAB0000267	1000266	2024-06-26	U	KP.2.2	0.01548981	2024-07-05
LAB0000267	1000266	2024-06-26	U	LJ.1	0.00355298	2024-07-05
LAB0000267	1000266	2024-06-26	U	JN.1.58	0.00145583	2024-07-05
LAB0000267	1000266	2024-06-26	U	JN.1.54.1	0.00221299	2024-07-05
LAB0000267	1000266	2024-06-26	U	JN.1.34	0.00163503	2024-07-05
LAB0000267	1000266	2024-06-26	U	LF.1	0.0021578	2024-07-05
LAB0000267	1000266	2024-06-26	U	JN.1.55	0.00113009	2024-07-05
LAB0000267	1000266	2024-06-26	U	JN.1.5	0.00177354	2024-07-05
LAB0000267	1000266	2024-06-26	U	JN.1.38	0.00128536	2024-07-05
LAB0000267	1000266	2024-06-26	U	KP.5	0.00104596	2024-07-05
LAB0000267	1000266	2024-06-26	U	JN.1.55.1	0.00109901	2024-07-05
LAB0000267	1000266	2024-06-26	U	JN.1.28.1	0.00094607	2024-07-05
LAB0000267	1000266	2024-06-26	U	JN.1.28	0.00091918	2024-07-05
LAB0000267	1000266	2024-06-26	U	JN.1.57.1	0.00080557	2024-07-05
LAB0000267	1000266	2024-06-26	U	unreportable	0.01068507	2024-07-05
LAB0000268	1000267	2024-06-27	Z	LB.1	0.47019299	2024-07-05
LAB0000268	1000267	2024-06-27	Z	KP.3.1	0.19725134	2024-07-05
LAB0000268	1000267	2024-06-27	Z	KP.2.3	0.12197591	2024-07-05
LAB0000268	1000267	2024-06-27	Z	KS.1	0.1236933	2024-07-05
LAB0000268	1000267	2024-06-27	Z	KP.3	0.04766527	2024-07-05
LAB0000268	1000267	2024-06-27	Z	KP.3.3	0.0162473	2024-07-05
LAB0000268	1000267	2024-06-27	Z	KS.1.1	0.00648371	2024-07-05
LAB0000268	1000267	2024-06-27	Z	KP.1.1	0.00239914	2024-07-05
LAB0000268	1000267	2024-06-27	Z	LF.2	0.002762	2024-07-05
LAB0000268	1000267	2024-06-27	Z	KP.1.1.1	0.00142916	2024-07-05
LAB0000268	1000267	2024-06-27	Z	JN.1.54.1	0.00113359	2024-07-05
LAB0000268	1000267	2024-06-27	Z	unreportable	0.00876629	2024-07-05
LAB0000269	1000268	2024-06-26	V	KP.2.4	0.19100481	2024-07-05
LAB0000269	1000268	2024-06-26	V	KP.3	0.17932622	2024-07-05
LAB0000269	1000268	2024-06-26	V	KP.2.10	0.12588142	2024-07-05
LAB0000269	1000268	2024-06-26	V	KP.1.1	0.11294983	2024-07-05
LAB0000269	1000268	2024-06-26	V	KP.1.1.1	0.10901579	2024-07-05
LAB0000269	1000268	2024-06-26	V	KP.2.9	0.08835386	2024-07-05
LAB0000269	1000268	2024-06-26	V	JN.1.42.2	0.06308182	2024-07-05
LAB0000269	1000268	2024-06-26	V	KP.3.3	0.05394173	2024-07-05
LAB0000269	1000268	2024-06-26	V	KP.1.2	0.04918741	2024-07-05
LAB0000269	1000268	2024-06-26	V	KP.2.2	0.00466044	2024-07-05
LAB0000269	1000268	2024-06-26	V	KP.2.15	0.00554478	2024-07-05
LAB0000269	1000268	2024-06-26	V	KP.2.11	0.00153777	2024-07-05
LAB0000269	1000268	2024-06-26	V	LA.1	0.0012283	2024-07-05
LAB0000269	1000268	2024-06-26	V	KS.1	0.00112916	2024-07-05
LAB0000269	1000268	2024-06-26	V	JN.1.54.1	0.00194989	2024-07-05
LAB0000269	1000268	2024-06-26	V	KP.4.2.2	0.001261	2024-07-05
LAB0000269	1000268	2024-06-26	V	LF.2	0.0012826	2024-07-05
LAB0000269	1000268	2024-06-26	V	KY.1	0.00106264	2024-07-05
LAB0000269	1000268	2024-06-26	V	LF.3	0.00109258	2024-07-05
LAB0000269	1000268	2024-06-26	V	unreportable	0.00650796	2024-07-05
LAB0000270	1000269	2024-06-27	F	LB.1	0.57914177	2024-07-05
LAB0000270	1000269	2024-06-27	F	KP.2	0.39765952	2024-07-05
LAB0000270	1000269	2024-06-27	F	KP.2.15	0.00871546	2024-07-05
LAB0000270	1000269	2024-06-27	F	JN.1.29.1	0.00249509	2024-07-05
LAB0000270	1000269	2024-06-27	F	KP.1.1.3	0.00117979	2024-07-05
LAB0000270	1000269	2024-06-27	F	JN.1.43.1	0.00093046	2024-07-05
LAB0000270	1000269	2024-06-27	F	unreportable	0.0098779	2024-07-05
LAB0000271	1000270	2024-06-27	L	KP.3.2	0.3225426	2024-07-05
LAB0000271	1000270	2024-06-27	L	KP.1.1.1	0.19123016	2024-07-05
LAB0000271	1000270	2024-06-27	L	KP.3.1.1	0.1814535	2024-07-05
LAB0000271	1000270	2024-06-27	L	KP.3.3	0.18713914	2024-07-05
LAB0000271	1000270	2024-06-27	L	JN.1.16	0.08456953	2024-07-05
LAB0000271	1000270	2024-06-27	L	KP.3.1	0.0054502	2024-07-05
LAB0000271	1000270	2024-06-27	L	JN.1.55.1	0.0028574	2024-07-05
LAB0000271	1000270	2024-06-27	L	JN.1.54.1	0.00198706	2024-07-05
LAB0000271	1000270	2024-06-27	L	JN.1.58	0.00178445	2024-07-05
LAB0000271	1000270	2024-06-27	L	JN.1.23	0.00216445	2024-07-05
LAB0000271	1000270	2024-06-27	L	LH.1	0.00116959	2024-07-05
LAB0000271	1000270	2024-06-27	L	JN.1.15	0.00163859	2024-07-05
LAB0000271	1000270	2024-06-27	L	LF.2	0.00110137	2024-07-05
LAB0000271	1000270	2024-06-27	L	unreportable	0.01491196	2024-07-05
LAB0000272	1000271	2024-06-28	K	KP.3.3	0.55163467	2024-07-05
LAB0000272	1000271	2024-06-28	K	KP.2.3	0.1428936	2024-07-05
LAB0000272	1000271	2024-06-28	K	KP.3.1.1	0.09909753	2024-07-05
LAB0000272	1000271	2024-06-28	K	KP.3.1	0.0408088	2024-07-05
LAB0000272	1000271	2024-06-28	K	JN.1.16	0.05519259	2024-07-05
LAB0000272	1000271	2024-06-28	K	KP.3	0.044688	2024-07-05
LAB0000272	1000271	2024-06-28	K	JN.1.16.1	0.0330867	2024-07-05
LAB0000272	1000271	2024-06-28	K	LF.2	0.00776121	2024-07-05
LAB0000272	1000271	2024-06-28	K	JN.1.54	0.00291012	2024-07-05
LAB0000272	1000271	2024-06-28	K	JN.1.58	0.00157387	2024-07-05
LAB0000272	1000271	2024-06-28	K	JN.1.58.2	0.00315979	2024-07-05
LAB0000272	1000271	2024-06-28	K	KS.1.1	0.00138254	2024-07-05
LAB0000272	1000271	2024-06-28	K	JN.1.51.1	0.00090418	2024-07-05
LAB0000272	1000271	2024-06-28	K	LF.1	0.00077974	2024-07-05
LAB0000272	1000271	2024-06-28	K	JQ.2.1.1	0.00077224	2024-07-05
LAB0000272	1000271	2024-06-28	K	JN.1.47.1	0.00099169	2024-07-05
LAB0000272	1000271	2024-06-28	K	unreportable	0.01236272	2024-07-05
LAB0000273	1000272	2024-06-28	Y	JN.1.11	0.28213164	2024-07-05
LAB0000273	1000272	2024-06-28	Y	KP.2	0.1288864	2024-07-05
LAB0000273	1000272	2024-06-28	Y	KP.2.6	0.13697049	2024-07-05
LAB0000273	1000272	2024-06-28	Y	KP.2.4	0.16673497	2024-07-05
LAB0000273	1000272	2024-06-28	Y	JN.1.11.1	0.14347716	2024-07-05
LAB0000273	1000272	2024-06-28	Y	KP.2.5	0.12454869	2024-07-05
LAB0000273	1000272	2024-06-28	Y	KP.2.15	0.00536226	2024-07-05
LAB0000273	1000272	2024-06-28	Y	KP.3.1.1	0.00336059	2024-07-05
LAB0000273	1000272	2024-06-28	Y	KP.2.2	0.00197019	2024-07-05
LAB0000273	1000272	2024-06-28	Y	KP.3.3	0.00150042	2024-07-05
LAB0000273	1000272	2024-06-28	Y	unreportable	0.0050572	2024-07-05
LAB0000274	1000273	2024-06-28	I	JN.1.11	0.42757241	2024-07-05
LAB0000274	1000273	2024-06-28	I	KP.2.3	0.30538161	2024-07-05
LAB0000274	1000273	2024-06-28	I	JN.1.9	0.15572041	2024-07-05
LAB0000274	1000273	2024-06-28	I	KP.3.3	0.03964521	2024-07-05
LAB0000274	1000273	2024-06-28	I	JN.1	0.00974325	2024-07-05
LAB0000274	1000273	2024-06-28	I	JN.1.4	0.0123036	2024-07-05
LAB0000274	1000273	2024-06-28	I	LF.2	0.00538607	2024-07-05
LAB0000274	1000273	2024-06-28	I	JN.1.44	0.0036742	2024-07-05
LAB0000274	1000273	2024-06-28	I	JN.1.47	0.00331645	2024-07-05
LAB0000274	1000273	2024-06-28	I	JN.1.58	0.00304698	2024-07-05
LAB0000274	1000273	2024-06-28	I	JN.1.39.1	0.0040462	2024-07-05
LAB0000274	1000273	2024-06-28	I	JN.1.18.4	0.00232344	2024-07-05
LAB0000274	1000273	2024-06-28	I	JN.1.29	0.00329649	2024-07-05
LAB0000274	1000273	2024-06-28	I	JN.1.4.8	0.00196918	2024-07-05
LAB0000274	1000273	2024-06-28	I	JN.1.19	0.00186493	2024-07-05
LAB0000274	1000273	2024-06-28	I	KP.1.1.3	0.00163789	2024-07-05
LAB0000274	1000273	2024-06-28	I	JN.1.53	0.00162882	2024-07-05
LAB0000274	1000273	2024-06-28	I	JN.1.54	0.0015436	2024-07-05
LAB0000274	1000273	2024-06-28	I	JN.1.4.2	0.00117447	2024-07-05
LAB0000274	1000273	2024-06-28	I	KP.3.2.2	0.00109171	2024-07-05
LAB0000274	1000273	2024-06-28	I	JN.1.46	0.00133369	2024-07-05
LAB0000274	1000273	2024-06-28	I	JN.1.21	0.00155254	2024-07-05
LAB0000274	1000273	2024-06-28	I	unreportable	0.01074685	2024-07-05
LAB0000275	1000274	2024-06-28	E	KP.3	0.29362234	2024-07-05
LAB0000275	1000274	2024-06-28	E	KP.3.1.1	0.13706648	2024-07-05
LAB0000275	1000274	2024-06-28	E	LB.1	0.1261349	2024-07-05
LAB0000275	1000274	2024-06-28	E	KP.2.3	0.06292519	2024-07-05
LAB0000275	1000274	2024-06-28	E	LA.1	0.07123743	2024-07-05
LAB0000275	1000274	2024-06-28	E	JN.1.11	0.06601084	2024-07-05
LAB0000275	1000274	2024-06-28	E	KP.2.2	0.08281981	2024-07-05
LAB0000275	1000274	2024-06-28	E	JN.1.26	0.03671198	2024-07-05
LAB0000275	1000274	2024-06-28	E	KP.3.3	0.03563968	2024-07-05
LAB0000275	1000274	2024-06-28	E	KP.1.1	0.04928269	2024-07-05
LAB0000275	1000274	2024-06-28	E	JN.1.16.2	0.00532825	2024-07-05
LAB0000275	1000274	2024-06-28	E	KP.1	0.00486249	2024-07-05
LAB0000275	1000274	2024-06-28	E	JN.1.58.1	0.00445376	2024-07-05
LAB0000275	1000274	2024-06-28	E	KP.2.12	0.0035701	2024-07-05
LAB0000275	1000274	2024-06-28	E	JN.1.54.1	0.00256992	2024-07-05
LAB0000275	1000274	2024-06-28	E	KP.2.15	0.00146428	2024-07-05
LAB0000275	1000274	2024-06-28	E	JN.1.29.1	0.00223676	2024-07-05
LAB0000275	1000274	2024-06-28	E	JN.1.46	0.00150338	2024-07-05
LAB0000275	1000274	2024-06-28	E	unreportable	0.01255972	2024-07-05
LAB0000276	1000275	2024-04-10	T	JN.1.7	0.91045868	2024-05-30
LAB0000276	1000275	2024-04-10	T	JN.1.4.5	0.0247764	2024-05-30
LAB0000276	1000275	2024-04-10	T	JN.1.4.6	0.01851278	2024-05-30
LAB0000276	1000275	2024-04-10	T	JN.1	0.02049672	2024-05-30
LAB0000276	1000275	2024-04-10	T	JN.1.46	0.00341716	2024-05-30
LAB0000276	1000275	2024-04-10	T	JN.1.4.2	0.0012876	2024-05-30
LAB0000276	1000275	2024-04-10	T	JN.1.49	0.00132196	2024-05-30
LAB0000276	1000275	2024-04-10	T	JN.1.29	0.00139135	2024-05-30
LAB0000276	1000275	2024-04-10	T	KP.2.2	0.00086463	2024-05-30
LAB0000276	1000275	2024-04-10	T	JN.1.23	0.0010169	2024-05-30
LAB0000276	1000275	2024-04-10	T	JN.1.2.1	0.00104304	2024-05-30
LAB0000276	1000275	2024-04-10	T	KP.2.10	0.00076209	2024-05-30
LAB0000276	1000275	2024-04-10	T	KY.1	0.00118182	2024-05-30
LAB0000276	1000275	2024-04-10	T	unreportable	0.01346887	2024-05-30
LAB0000277	1000276	2024-04-08	T	JN.1.7.4	0.24891196	2024-05-30
LAB0000277	1000276	2024-04-08	T	JN.1.16.1	0.33567302	2024-05-30
LAB0000277	1000276	2024-04-08	T	JN.1.12	0.19655403	2024-05-30
LAB0000277	1000276	2024-04-08	T	JN.1.7.3	0.05528915	2024-05-30
LAB0000277	1000276	2024-04-08	T	JN.1.26	0.03294819	2024-05-30
LAB0000277	1000276	2024-04-08	T	JN.1.16	0.02451156	2024-05-30
LAB0000277	1000276	2024-04-08	T	JN.1.7	0.02085172	2024-05-30
LAB0000277	1000276	2024-04-08	T	JN.1.7.2	0.01464547	2024-05-30
LAB0000277	1000276	2024-04-08	T	JN.1.18	0.01649383	2024-05-30
LAB0000277	1000276	2024-04-08	T	JN.1.21	0.00819764	2024-05-30
LAB0000277	1000276	2024-04-08	T	JN.1	0.01153841	2024-05-30
LAB0000277	1000276	2024-04-08	T	JN.1.40	0.0089801	2024-05-30
LAB0000277	1000276	2024-04-08	T	KP.4.2	0.00309534	2024-05-30
LAB0000277	1000276	2024-04-08	T	JN.1.29	0.00411167	2024-05-30
LAB0000277	1000276	2024-04-08	T	KP.1.1.2	0.00127656	2024-05-30
LAB0000277	1000276	2024-04-08	T	JN.1.23	0.00125379	2024-05-30
LAB0000277	1000276	2024-04-08	T	KP.2.11	0.00110605	2024-05-30
LAB0000277	1000276	2024-04-08	T	JN.1.27	0.00113298	2024-05-30
LAB0000277	1000276	2024-04-08	T	JN.1.15	0.00089908	2024-05-30
LAB0000277	1000276	2024-04-08	T	unreportable	0.01252944	2024-05-30
LAB0000278	1000277	2024-05-20	L	KP.3	0.61446472	2024-05-30
LAB0000278	1000277	2024-05-20	L	KP.4.1	0.2183611	2024-05-30
LAB0000278	1000277	2024-05-20	L	KP.4	0.08886881	2024-05-30
LAB0000278	1000277	2024-05-20	L	JN.1.11.1	0.06603072	2024-05-30
LAB0000278	1000277	2024-05-20	L	KP.1.1.1	0.00238611	2024-05-30
LAB0000278	1000277	2024-05-20	L	KY.1	0.00199308	2024-05-30
LAB0000278	1000277	2024-05-20	L	JN.1.8.2	0.00177662	2024-05-30
LAB0000278	1000277	2024-05-20	L	KP.4.2.1	0.00122559	2024-05-30
LAB0000278	1000277	2024-05-20	L	unreportable	0.00489326	2024-05-30
LAB0000279	1000278	2024-05-20	F	JN.1.16.1	0.34333622	2024-05-30
LAB0000279	1000278	2024-05-20	F	LG.1	0.42928084	2024-05-30
LAB0000279	1000278	2024-05-20	F	KW.1	0.10011873	2024-05-30
LAB0000279	1000278	2024-05-20	F	JN.1.18.1	0.05281233	2024-05-30
LAB0000279	1000278	2024-05-20	F	JN.1.18	0.03783844	2024-05-30
LAB0000279	1000278	2024-05-20	F	KQ.1	0.00668105	2024-05-30
LAB0000279	1000278	2024-05-20	F	KW.1.1	0.00424121	2024-05-30
LAB0000279	1000278	2024-05-20	F	KW.1.1.1	0.00526655	2024-05-30
LAB0000279	1000278	2024-05-20	F	JN.1.18.2	0.00196766	2024-05-30
LAB0000279	1000278	2024-05-20	F	JN.1.46	0.002085	2024-05-30
LAB0000279	1000278	2024-05-20	F	KY.1	0.0014003	2024-05-30
LAB0000279	1000278	2024-05-20	F	JN.1.39.1	0.00148027	2024-05-30
LAB0000279	1000278	2024-05-20	F	JN.1.21	0.0013864	2024-05-30
LAB0000279	1000278	2024-05-20	F	JN.1.23	0.00116149	2024-05-30
LAB0000279	1000278	2024-05-20	F	JN.1.4.5	0.00088013	2024-05-30
LAB0000279	1000278	2024-05-20	F	unreportable	0.01006338	2024-05-30
LAB0000280	1000279	2024-05-20	V	JN.1.16.1	0.25354508	2024-05-30
LAB0000280	1000279	2024-05-20	V	KP.2.1	0.19468759	2024-05-30
LAB0000280	1000279	2024-05-20	V	JN.1.18	0.24056254	2024-05-30
LAB0000280	1000279	2024-05-20	V	KP.2	0.08537125	2024-05-30
LAB0000280	1000279	2024-05-20	V	JN.1.11	0.0491081	2024-05-30
LAB0000280	1000279	2024-05-20	V	KP.3	0.07091024	2024-05-30
LAB0000280	1000279	2024-05-20	V	KQ.1	0.04462343	2024-05-30
LAB0000280	1000279	2024-05-20	V	JN.1.40	0.00483532	2024-05-30
LAB0000280	1000279	2024-05-20	V	XDK.1	0.00364106	2024-05-30
LAB0000280	1000279	2024-05-20	V	KP.2.2	0.00233074	2024-05-30
LAB0000280	1000279	2024-05-20	V	KP.1.1.1	0.00463984	2024-05-30
LAB0000280	1000279	2024-05-20	V	JN.1.43	0.00337614	2024-05-30
LAB0000280	1000279	2024-05-20	V	KP.3.2	0.00260495	2024-05-30
LAB0000280	1000279	2024-05-20	V	KP.2.12	0.00229164	2024-05-30
LAB0000280	1000279	2024-05-20	V	KP.4.2	0.00135103	2024-05-30
LAB0000280	1000279	2024-05-20	V	JN.1.7.3	0.00196435	2024-05-30
LAB0000280	1000279	2024-05-20	V	JN.1.5	0.00177002	2024-05-30
LAB0000280	1000279	2024-05-20	V	JN.1.6.1	0.0014071	2024-05-30
LAB0000280	1000279	2024-05-20	V	JN.1.15	0.00145504	2024-05-30
LAB0000280	1000279	2024-05-20	V	JN.2.5	0.0015188	2024-05-30
LAB0000280	1000279	2024-05-20	V	KR.1	0.00134617	2024-05-30
LAB0000280	1000279	2024-05-20	V	JN.1.19	0.0017378	2024-05-30
LAB0000280	1000279	2024-05-20	V	unreportable	0.02492176	2024-05-30
LAB0000281	1000280	2024-05-21	A	LB.1	0.46344954	2024-05-30
LAB0000281	1000280	2024-05-21	A	JN.1.11	0.25758788	2024-05-30
LAB0000281	1000280	2024-05-21	A	KP.3.3	0.13217179	2024-05-30
LAB0000281	1000280	2024-05-21	A	KP.4	0.0890111	2024-05-30
LAB0000281	1000280	2024-05-21	A	XDV.1	0.02845801	2024-05-30
LAB0000281	1000280	2024-05-21	A	KP.2.10	0.00945877	2024-05-30
LAB0000281	1000280	2024-05-21	A	KP.4.2	0.00156507	2024-05-30
LAB0000281	1000280	2024-05-21	A	KP.2.2	0.00125198	2024-05-30
LAB0000281	1000280	2024-05-21	A	KP.1.1.1	0.00112957	2024-05-30
LAB0000281	1000280	2024-05-21	A	JN.1.49.2	0.00122094	2024-05-30
LAB0000281	1000280	2024-05-21	A	KP.1.1.2	0.00105358	2024-05-30
LAB0000281	1000280	2024-05-21	A	KY.1	0.00137502	2024-05-30
LAB0000281	1000280	2024-05-21	A	unreportable	0.01226676	2024-05-30
LAB0000282	1000281	2024-05-21	H	KP.3.1	0.99663096	2024-05-30
LAB0000282	1000281	2024-05-21	H	unreportable	0.00336904	2024-05-30
LAB0000283	1000282	2024-05-22	T	KP.2	0.70120824	2024-05-30
LAB0000283	1000282	2024-05-22	T	KP.2.3	0.22518909	2024-05-30
LAB0000283	1000282	2024-05-22	T	KP.2.10	0.05810653	2024-05-30
LAB0000283	1000282	2024-05-22	T	KP.4	0.00462313	2024-05-30
LAB0000283	1000282	2024-05-22	T	KP.2.12	0.00138949	2024-05-30
LAB0000283	1000282	2024-05-22	T	LF.1	0.00200299	2024-05-30
LAB0000283	1000282	2024-05-22	T	unreportable	0.00748053	2024-05-30
LAB0000284	1000283	2024-05-22	G	KP.3	0.45593151	2024-05-30
LAB0000284	1000283	2024-05-22	G	JN.1.16	0.36021623	2024-05-30
LAB0000284	1000283	2024-05-22	G	JN.1.11.1	0.07222891	2024-05-30
LAB0000284	1000283	2024-05-22	G	JN.1.37	0.03006348	2024-05-30
LAB0000284	1000283	2024-05-22	G	JN.1.15	0.02419662	2024-05-30
LAB0000284	1000283	2024-05-22	G	JN.1	0.03234964	2024-05-30
LAB0000284	1000283	2024-05-22	G	JN.1.8.2	0.00357686	2024-05-30
LAB0000284	1000283	2024-05-22	G	JN.1.35	0.00360015	2024-05-30
LAB0000284	1000283	2024-05-22	G	JN.1.34	0.00160403	2024-05-30
LAB0000284	1000283	2024-05-22	G	KY.1	0.0008557	2024-05-30
LAB0000284	1000283	2024-05-22	G	JN.1.25	0.00140733	2024-05-30
LAB0000284	1000283	2024-05-22	G	JN.1.4.5	0.00114822	2024-05-30
LAB0000284	1000283	2024-05-22	G	unreportable	0.01282132	2024-05-30
LAB0000285	1000284	2024-05-22	J	JN.1.7.3	0.33038709	2024-05-30
LAB0000285	1000284	2024-05-22	J	KP.1.2	0.18050553	2024-05-30
LAB0000285	1000284	2024-05-22	J	JN.1.26	0.13405876	2024-05-30
LAB0000285	1000284	2024-05-22	J	KP.1.1	0.09314347	2024-05-30
